id_student,code_module,code_presentation,gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,site_count,CMA,TMA,Exam,final_result
522894,BBB,2013J,F,HE Qualification,30-40%,35-55,False,0,120,647.0,92.0,87.33333333333333,,Pass
522899,BBB,2013J,F,HE Qualification,50-60%,35-55,False,0,120,591.0,96.0,82.66666666666667,,Fail
523331,BBB,2013J,F,Lower Than A Level,10-20%,35-55,False,0,60,4.0,,,,Fail
523398,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,1,60,,,,,Fail
523466,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,0,180,370.0,84.0,75.83333333333333,,Pass
523545,BBB,2013J,F,HE Qualification,50-60%,0-35,False,0,60,151.0,88.0,77.5,,Pass
523655,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,60,137.0,73.33333333333333,69.2,,Pass
523757,BBB,2013J,F,Lower Than A Level,0-10%,35-55,False,1,60,34.0,,38.5,,Fail
523857,BBB,2013J,F,HE Qualification,20-30%,0-35,True,0,120,606.0,88.0,70.91666666666667,56.0,Pass
523875,BBB,2013J,F,A Level or Equivalent,50-60%,35-55,False,0,60,1157.0,100.0,75.83333333333333,,Distinction
523885,BBB,2013J,F,A Level or Equivalent,10-20%,0-35,False,0,60,,,,,Withdrawn
523928,BBB,2013J,F,A Level or Equivalent,10-20%,35-55,False,0,60,658.0,76.0,72.66666666666667,,Pass
524076,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,10.0,,60.0,,Fail
524496,BBB,2013J,F,A Level or Equivalent,0-10%,35-55,False,1,60,34.0,,,,Fail
524790,BBB,2013J,F,A Level or Equivalent,90-100%,35-55,False,0,60,1396.0,100.0,90.83333333333333,,Distinction
525877,BBB,2013J,F,Lower Than A Level,0-10%,0-35,True,2,60,113.0,60.0,51.5,,Withdrawn
525885,BBB,2013J,F,HE Qualification,40-50%,0-35,False,1,60,180.0,90.0,78.6,,Fail
525974,BBB,2013J,F,Lower Than A Level,50-60%,0-35,False,0,60,763.0,100.0,81.16666666666667,,Distinction
526088,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,45.0,93.33333333333333,60.0,,Fail
526177,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,75,92.0,92.0,81.25,,Pass
526506,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,2,60,,100.0,71.0,,Withdrawn
526810,BBB,2013J,F,A Level or Equivalent,10-20%,0-35,False,0,60,272.0,100.0,80.5,,Withdrawn
527393,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,314.0,84.0,62.0,,Pass
527580,BBB,2013J,F,Lower Than A Level,80-90%,0-35,False,0,60,441.0,92.0,78.83333333333333,,Pass
527636,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,1,120,170.0,100.0,53.0,,Fail
527689,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,0,60,,,,,Withdrawn
527799,BBB,2013J,M,A Level or Equivalent,10-20%,35-55,False,1,60,541.0,52.0,42.666666666666664,,Fail
528056,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,1,60,13.0,,75.0,,Fail
528204,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,19.0,,,,Withdrawn
528464,BBB,2013J,F,A Level or Equivalent,90-100%,0-35,False,2,60,101.0,80.0,54.0,,Pass
528642,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,390,,,,,Withdrawn
529000,BBB,2013J,F,Lower Than A Level,60-70%,0-35,True,0,60,16.0,,,,Fail
529163,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,1,60,6.0,,,,Withdrawn
529597,BBB,2013J,F,Lower Than A Level,0-10%,0-35,True,0,120,43.0,0.0,46.2,,Fail
529795,BBB,2013J,F,HE Qualification,70-80%,0-35,False,0,60,51.0,60.0,79.0,,Fail
530021,BBB,2013J,F,A Level or Equivalent,40-50%,0-35,False,0,60,81.0,60.0,62.0,,Fail
530112,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,1,60,2.0,92.0,70.16666666666667,,Fail
530487,BBB,2013J,F,HE Qualification,40-50%,0-35,False,0,60,645.0,100.0,81.66666666666667,,Pass
530514,BBB,2013J,F,Lower Than A Level,10-20%,0-35,True,0,60,102.0,100.0,69.0,,Pass
530753,BBB,2013J,F,Lower Than A Level,0-10%,0-35,True,0,60,113.0,100.0,62.5,,Fail
530841,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,60,510.0,92.0,72.83333333333333,,Pass
531287,BBB,2013J,F,A Level or Equivalent,0-10%,35-55,False,0,60,,,,,Withdrawn
531384,BBB,2013J,F,Lower Than A Level,50-60%,0-35,False,0,60,1008.0,56.0,78.0,,Pass
531643,BBB,2013J,F,A Level or Equivalent,10-20%,35-55,False,0,60,1021.0,96.0,88.2,,Distinction
532114,BBB,2013J,F,A Level or Equivalent,0-10%,35-55,False,0,60,28.0,70.0,53.666666666666664,,Withdrawn
532335,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,0,60,659.0,96.0,72.66666666666667,,Pass
532477,BBB,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,60,886.0,96.0,72.4,,Pass
532615,BBB,2013J,F,Lower Than A Level,50-60%,35-55,False,0,120,206.0,84.0,85.33333333333333,,Distinction
532739,BBB,2013J,F,HE Qualification,30-40%,0-35,False,0,60,55.0,100.0,50.4,,Pass
532750,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,60,191.0,92.0,80.0,,Distinction
532839,BBB,2013J,F,HE Qualification,Unknown,0-35,False,1,60,111.0,90.0,57.0,,Fail
532868,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,0,60,923.0,96.0,72.16666666666667,,Fail
532869,BBB,2013J,F,Lower Than A Level,50-60%,0-35,False,0,60,320.0,96.0,81.0,,Pass
533091,BBB,2013J,M,Lower Than A Level,80-90%,35-55,False,0,60,52.0,90.0,81.66666666666667,,Distinction
533164,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,1,60,49.0,93.33333333333333,63.0,,Withdrawn
533301,BBB,2013J,F,A Level or Equivalent,70-80%,0-35,True,0,60,75.0,88.0,81.83333333333333,,Pass
533414,BBB,2013J,F,Lower Than A Level,30-40%,0-35,False,1,120,21.0,,,,Withdrawn
533449,BBB,2013J,M,Lower Than A Level,70-80%,0-35,False,0,60,7.0,,,,Withdrawn
534133,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,800.0,84.0,62.166666666666664,,Pass
534323,BBB,2013J,F,A Level or Equivalent,40-50%,35-55,False,0,60,207.0,84.0,66.2,,Pass
534816,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,1,60,92.0,80.0,70.5,,Fail
534946,BBB,2013J,F,A Level or Equivalent,10-20%,0-35,False,0,60,119.0,84.0,58.666666666666664,,Pass
534998,BBB,2013J,F,Lower Than A Level,Unknown,0-35,False,1,60,700.0,72.0,74.16666666666667,,Pass
535168,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,120,,,,,Withdrawn
535269,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,1,60,27.0,80.0,69.5,,Fail
535379,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,0,60,138.0,73.33333333333333,73.33333333333333,,Pass
535833,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,60,120.0,96.0,61.833333333333336,,Pass
536318,BBB,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,120,293.0,80.0,78.66666666666667,,Pass
536409,BBB,2013J,F,A Level or Equivalent,40-50%,0-35,False,0,120,,,,,Withdrawn
536487,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,1,60,15.0,,,,Withdrawn
536632,BBB,2013J,F,HE Qualification,70-80%,0-35,False,0,60,75.0,85.0,74.2,,Pass
536649,BBB,2013J,F,Lower Than A Level,10-20%,35-55,False,0,60,181.0,96.0,78.33333333333333,,Fail
536660,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,159.0,72.0,55.6,,Pass
536663,BBB,2013J,M,A Level or Equivalent,50-60%,35-55,False,0,60,42.0,,64.0,,Withdrawn
536664,BBB,2013J,F,Lower Than A Level,60-70%,35-55,False,0,60,,,,,Fail
536666,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,100.0,80.0,69.83333333333333,,Pass
536852,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,188.0,76.0,56.2,,Fail
536992,BBB,2013J,F,A Level or Equivalent,50-60%,0-35,False,0,60,155.0,75.0,80.83333333333333,,Pass
537271,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,120,15.0,100.0,77.0,,Fail
538210,BBB,2013J,F,Lower Than A Level,50-60%,0-35,False,0,60,143.0,96.0,74.0,,Pass
539299,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,1,60,,,,,Withdrawn
539414,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,0,60,2.0,,,,Withdrawn
539426,BBB,2013J,F,No Formal quals,20-30%,35-55,False,1,60,12.0,,,,Fail
539670,BBB,2013J,M,A Level or Equivalent,0-10%,35-55,False,0,120,9.0,,44.5,,Fail
540005,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,1,60,5.0,100.0,76.0,,Pass
540249,BBB,2013J,M,A Level or Equivalent,0-10%,35-55,False,0,120,436.0,73.33333333333333,45.0,,Fail
540293,BBB,2013J,F,Lower Than A Level,10-20%,35-55,False,0,60,183.0,88.0,72.5,,Pass
540521,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,75,129.0,86.66666666666667,66.25,,Pass
540602,BBB,2013J,F,Lower Than A Level,80-90%,0-35,False,0,60,190.0,100.0,87.16666666666667,,Pass
540682,BBB,2013J,F,Lower Than A Level,50-60%,0-35,False,0,60,484.0,96.0,84.0,,Pass
541171,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,0,120,145.0,73.33333333333333,57.333333333333336,,Withdrawn
541274,BBB,2013J,M,Lower Than A Level,50-60%,35-55,False,1,60,379.0,100.0,84.16666666666667,,Distinction
541586,BBB,2013J,F,A Level or Equivalent,60-70%,35-55,False,0,60,948.0,96.0,76.5,,Distinction
541702,BBB,2013J,F,A Level or Equivalent,90-100%,0-35,False,0,120,204.0,80.0,78.33333333333333,,Distinction
541842,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,,,,,Withdrawn
542296,BBB,2013J,F,Lower Than A Level,30-40%,35-55,False,1,60,477.0,80.0,55.5,,Pass
542472,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,90,6.0,,,,Fail
542562,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,True,1,270,49.0,71.33333333333333,54.75,,Withdrawn
542574,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,0,60,212.0,96.0,92.0,,Distinction
542707,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,60,285.0,88.0,76.33333333333333,,Fail
543021,BBB,2013J,M,Lower Than A Level,10-20%,35-55,False,0,60,69.0,100.0,74.5,,Withdrawn
543199,BBB,2013J,F,A Level or Equivalent,10-20%,0-35,False,1,90,,,,,Withdrawn
543279,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,0,60,73.0,60.0,54.666666666666664,,Fail
543418,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,26.0,80.0,51.666666666666664,,Withdrawn
543428,BBB,2013J,F,Lower Than A Level,90-100%,35-55,False,1,60,849.0,92.0,64.16666666666667,,Pass
544122,BBB,2013J,F,A Level or Equivalent,90-100%,0-35,False,0,60,276.0,92.0,83.16666666666667,,Distinction
544627,BBB,2013J,F,Lower Than A Level,90-100%,0-35,False,1,60,,65.0,63.333333333333336,,Fail
545200,BBB,2013J,F,A Level or Equivalent,40-50%,35-55,False,0,60,122.0,96.0,70.5,,Pass
545247,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,,,,,Fail
545297,BBB,2013J,F,Lower Than A Level,40-50%,0-35,True,0,60,11.0,,75.0,,Fail
545298,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,75.0,85.0,66.2,,Pass
545443,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,0,60,129.0,80.0,72.33333333333333,,Pass
545462,BBB,2013J,F,A Level or Equivalent,40-50%,35-55,False,0,60,1132.0,100.0,66.66666666666667,,Pass
545521,BBB,2013J,M,Lower Than A Level,30-40%,35-55,True,1,60,,,,,Withdrawn
546124,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,120,,,,,Withdrawn
546195,BBB,2013J,M,Lower Than A Level,0-10%,0-35,False,0,150,,,55.0,,Fail
546196,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,True,0,120,201.0,80.0,79.16666666666667,,Pass
546941,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,1,60,336.0,76.0,86.33333333333333,,Distinction
547266,BBB,2013J,F,HE Qualification,10-20%,35-55,False,0,60,,,,,Withdrawn
547311,BBB,2013J,F,Lower Than A Level,70-80%,35-55,False,0,60,334.0,64.0,61.666666666666664,,Fail
547718,BBB,2013J,F,Lower Than A Level,60-70%,0-35,False,0,60,193.0,90.0,71.75,,Withdrawn
547755,BBB,2013J,F,Lower Than A Level,90-100%,35-55,False,1,120,,,55.0,,Withdrawn
547979,BBB,2013J,F,No Formal quals,60-70%,0-35,False,0,120,7.0,,,,Withdrawn
548197,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,0,60,288.0,80.0,66.33333333333333,,Pass
548899,BBB,2013J,F,A Level or Equivalent,40-50%,0-35,False,0,60,181.0,96.0,64.16666666666667,,Pass
549129,BBB,2013J,F,HE Qualification,30-40%,0-35,False,1,60,135.0,100.0,71.33333333333333,,Pass
549226,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,60,128.0,96.0,64.83333333333333,,Fail
549445,BBB,2013J,F,Lower Than A Level,30-40%,35-55,False,0,75,220.0,76.0,69.5,,Pass
549586,BBB,2013J,F,Lower Than A Level,50-60%,35-55,False,0,60,113.0,80.0,68.83333333333333,,Pass
549745,BBB,2013J,F,A Level or Equivalent,70-80%,0-35,False,0,120,79.0,100.0,73.0,,Withdrawn
549873,BBB,2013J,F,A Level or Equivalent,50-60%,0-35,False,1,60,21.0,70.0,55.6,,Fail
549918,BBB,2013J,F,A Level or Equivalent,50-60%,0-35,False,0,60,1391.0,84.0,71.66666666666667,,Fail
550412,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,0,60,76.0,96.0,76.0,,Pass
550559,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,60,48.0,,79.0,,Withdrawn
550880,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,1,60,212.0,100.0,86.6,,Distinction
550941,BBB,2013J,F,Lower Than A Level,70-80%,0-35,True,1,120,414.0,85.0,64.33333333333333,,Pass
551031,BBB,2013J,F,Lower Than A Level,10-20%,35-55,False,0,60,353.0,100.0,79.16666666666667,,Fail
551136,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,60,8.0,,,,Withdrawn
551205,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,1,60,67.0,84.0,52.5,,Pass
551219,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,90,345.0,96.0,68.5,,Pass
551234,BBB,2013J,F,Lower Than A Level,10-20%,35-55,False,0,60,1247.0,92.0,71.83333333333333,,Pass
551347,BBB,2013J,M,Lower Than A Level,30-40%,0-35,False,1,60,250.0,88.0,87.0,,Pass
551515,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,0,180,,84.0,74.0,,Withdrawn
551628,BBB,2013J,F,Lower Than A Level,0-10%,0-35,True,0,120,20.0,,,,Withdrawn
551802,BBB,2013J,F,A Level or Equivalent,70-80%,0-35,False,0,60,243.0,88.0,72.66666666666667,,Fail
551836,BBB,2013J,M,Lower Than A Level,10-20%,0-35,False,0,60,205.0,92.0,66.83333333333333,,Pass
552116,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,60,274.0,80.0,74.0,,Pass
552177,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,17.0,,70.0,,Fail
552205,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,1,60,310.0,70.0,73.2,,Pass
552339,BBB,2013J,F,HE Qualification,50-60%,0-35,False,0,60,847.0,88.0,74.0,,Pass
552399,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,True,0,60,442.0,88.0,89.16666666666667,,Distinction
552515,BBB,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,120,40.0,100.0,76.66666666666667,,Pass
552622,BBB,2013J,F,Lower Than A Level,20-30%,35-55,False,1,60,716.0,88.0,74.33333333333333,,Pass
552865,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,2.0,,,,Withdrawn
552883,BBB,2013J,F,HE Qualification,20-30%,0-35,False,0,120,21.0,,58.0,,Fail
553078,BBB,2013J,F,A Level or Equivalent,40-50%,0-35,False,0,60,109.0,96.0,67.0,,Pass
553556,BBB,2013J,F,Lower Than A Level,80-90%,0-35,False,0,120,,,,,Withdrawn
553825,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,0,120,58.0,75.0,70.83333333333333,,Pass
553856,BBB,2013J,M,HE Qualification,50-60%,0-35,False,0,60,468.0,96.0,75.0,,Pass
553893,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,0,180,18.0,,56.0,,Fail
554243,BBB,2013J,F,Lower Than A Level,60-70%,0-35,False,0,60,166.0,90.0,75.2,,Fail
554297,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,120,95.0,,41.0,,Fail
554314,BBB,2013J,F,HE Qualification,70-80%,35-55,False,0,120,192.0,100.0,77.0,,Fail
554540,BBB,2013J,M,A Level or Equivalent,10-20%,0-35,False,0,120,362.0,96.0,76.16666666666667,,Pass
555061,BBB,2013J,F,Lower Than A Level,20-30%,0-35,True,0,90,38.0,,68.0,,Fail
555346,BBB,2013J,F,Lower Than A Level,10-20%,0-35,True,0,60,327.0,100.0,87.83333333333333,,Pass
555614,BBB,2013J,F,Lower Than A Level,90-100%,35-55,False,1,60,852.0,96.0,83.16666666666667,,Distinction
555721,BBB,2013J,F,A Level or Equivalent,60-70%,35-55,False,0,60,434.0,88.0,86.33333333333333,,Pass
555789,BBB,2013J,F,Lower Than A Level,70-80%,35-55,False,0,60,,,,,Withdrawn
556062,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,25.0,,45.5,,Fail
556089,BBB,2013J,F,Lower Than A Level,30-40%,0-35,False,0,60,128.0,88.0,88.4,,Distinction
556175,BBB,2013J,M,Lower Than A Level,10-20%,35-55,False,1,60,109.0,80.0,57.666666666666664,,Pass
556228,BBB,2013J,M,A Level or Equivalent,90-100%,35-55,False,0,60,535.0,92.0,78.5,,Pass
556427,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,60.0,100.0,90.33333333333333,,Withdrawn
556592,BBB,2013J,F,A Level or Equivalent,50-60%,0-35,False,0,60,146.0,96.0,79.33333333333333,,Pass
556637,BBB,2013J,F,Lower Than A Level,60-70%,0-35,False,0,60,51.0,,80.0,,Withdrawn
556738,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,0,120,25.0,,,,Fail
556972,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,60,261.0,96.0,70.33333333333333,,Pass
557652,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,0,120,371.0,72.0,67.16666666666667,,Fail
558035,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,120,178.0,80.0,84.5,,Withdrawn
558333,BBB,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,52.0,86.66666666666667,85.0,,Pass
558533,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,0,60,190.0,80.0,81.5,,Pass
558661,BBB,2013J,F,Lower Than A Level,50-60%,0-35,False,0,60,107.0,75.0,59.166666666666664,,Fail
558755,BBB,2013J,F,A Level or Equivalent,0-10%,35-55,False,0,60,67.0,,59.0,,Fail
558962,BBB,2013J,F,Lower Than A Level,90-100%,0-35,False,0,60,199.0,88.0,66.66666666666667,,Pass
558983,BBB,2013J,F,A Level or Equivalent,50-60%,0-35,True,0,60,560.0,88.0,69.6,,Fail
559139,BBB,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,60,59.0,,81.0,,Withdrawn
559168,BBB,2013J,M,HE Qualification,60-70%,35-55,False,0,60,145.0,84.0,77.4,,Pass
559344,BBB,2013J,M,A Level or Equivalent,70-80%,0-35,False,0,120,,,58.2,,Withdrawn
559382,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,180,377.0,100.0,60.833333333333336,,Pass
559414,BBB,2013J,F,HE Qualification,0-10%,35-55,False,0,60,306.0,92.0,73.16666666666667,,Pass
559584,BBB,2013J,F,A Level or Equivalent,80-90%,35-55,False,0,60,73.0,60.0,91.83333333333333,,Pass
559685,BBB,2013J,F,HE Qualification,20-30%,35-55,False,0,60,180.0,85.0,76.33333333333333,,Fail
559851,BBB,2013J,F,A Level or Equivalent,70-80%,0-35,False,0,60,112.0,84.0,73.5,,Pass
560030,BBB,2013J,F,Lower Than A Level,30-40%,0-35,False,1,120,98.0,40.0,61.0,,Fail
560074,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,True,0,60,220.0,100.0,72.16666666666667,,Pass
560430,BBB,2013J,F,Lower Than A Level,60-70%,35-55,False,0,60,71.0,100.0,71.0,,Fail
560490,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,210,,,,,Withdrawn
560559,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,,,,,Withdrawn
560567,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,120,140.0,68.0,65.66666666666667,,Pass
560676,BBB,2013J,F,Lower Than A Level,60-70%,35-55,False,0,60,112.0,40.0,48.333333333333336,,Fail
560773,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,120,414.0,100.0,82.2,,Pass
560920,BBB,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,120,91.0,,75.0,,Withdrawn
561312,BBB,2013J,F,A Level or Equivalent,10-20%,0-35,False,0,60,508.0,100.0,78.0,,Distinction
561457,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,150,451.0,88.0,65.83333333333333,,Pass
561534,BBB,2013J,F,HE Qualification,70-80%,35-55,False,0,60,640.0,96.0,78.6,,Pass
561549,BBB,2013J,F,HE Qualification,40-50%,35-55,False,0,60,158.0,100.0,67.5,,Fail
561591,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,0,60,151.0,92.0,77.16666666666667,,Pass
561640,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,60,225.0,88.0,87.16666666666667,,Distinction
561674,BBB,2013J,F,Lower Than A Level,60-70%,0-35,False,0,120,10.0,,,,Withdrawn
561841,BBB,2013J,F,Lower Than A Level,30-40%,0-35,False,0,60,764.0,92.0,69.0,,Pass
561932,BBB,2013J,M,HE Qualification,30-40%,35-55,False,0,60,,,,,Fail
562090,BBB,2013J,F,Lower Than A Level,40-50%,35-55,False,0,60,309.0,84.0,64.0,,Pass
562270,BBB,2013J,M,A Level or Equivalent,10-20%,35-55,False,0,120,682.0,92.0,75.0,,Pass
562456,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,60,267.0,100.0,75.66666666666667,,Fail
563022,BBB,2013J,F,Lower Than A Level,20-30%,0-35,False,0,120,,,,,Withdrawn
563063,BBB,2013J,F,A Level or Equivalent,80-90%,35-55,False,0,60,,,,,Withdrawn
563174,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,14.0,60.0,65.0,,Fail
563374,BBB,2013J,M,Lower Than A Level,80-90%,0-35,False,0,60,383.0,86.66666666666667,56.0,,Fail
563706,BBB,2013J,F,A Level or Equivalent,70-80%,35-55,False,0,60,515.0,96.0,60.666666666666664,,Pass
563733,BBB,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,60,141.0,72.0,58.166666666666664,,Pass
563735,BBB,2013J,F,A Level or Equivalent,10-20%,0-35,False,0,60,246.0,100.0,65.5,,Pass
563769,BBB,2013J,F,A Level or Equivalent,0-10%,0-35,False,0,60,87.0,44.0,54.166666666666664,,Fail
563794,BBB,2013J,F,Lower Than A Level,70-80%,0-35,False,0,60,207.0,100.0,80.33333333333333,,Pass
564105,BBB,2013J,F,A Level or Equivalent,70-80%,0-35,False,0,60,876.0,96.0,80.0,,Pass
564129,BBB,2013J,M,Lower Than A Level,10-20%,35-55,False,0,60,79.0,95.0,71.0,,Pass
564144,BBB,2013J,F,Lower Than A Level,60-70%,0-35,False,0,60,75.0,85.0,75.66666666666667,,Pass
564245,BBB,2013J,F,Post Graduate Qualification,50-60%,0-35,False,0,60,296.0,80.0,80.2,,Pass
564268,BBB,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,90,219.0,88.0,64.66666666666667,,Pass
564300,BBB,2013J,F,A Level or Equivalent,40-50%,35-55,False,0,120,,,,,Withdrawn
564596,BBB,2013J,F,A Level or Equivalent,10-20%,35-55,False,0,90,79.0,80.0,58.6,,Withdrawn
564626,BBB,2013J,M,A Level or Equivalent,80-90%,0-35,False,0,60,138.0,80.0,63.2,,Fail
564791,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,120,,,,,Withdrawn
564792,BBB,2013J,M,A Level or Equivalent,40-50%,0-35,False,0,60,278.0,95.0,74.2,,Fail
564898,BBB,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,75,235.0,100.0,75.66666666666667,,Distinction
564930,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,60,,,,,Withdrawn
564958,BBB,2013J,F,A Level or Equivalent,40-50%,0-35,True,0,60,345.0,70.0,72.0,,Pass
564972,BBB,2013J,F,Lower Than A Level,0-10%,0-35,False,0,120,28.0,,,,Withdrawn
565035,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,0,120,,,,,Fail
565393,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,166.0,100.0,56.75,,Fail
565402,BBB,2013J,F,Lower Than A Level,80-90%,0-35,False,0,180,,,65.0,,Withdrawn
565513,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,0,120,513.0,100.0,87.66666666666667,,Distinction
565518,BBB,2013J,F,Lower Than A Level,90-100%,35-55,False,0,330,,,,,Withdrawn
565582,BBB,2013J,F,Lower Than A Level,10-20%,0-35,False,0,60,97.0,76.0,73.83333333333333,,Pass
565607,BBB,2013J,F,HE Qualification,30-40%,0-35,False,0,120,334.0,76.0,64.5,,Pass
565715,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,475.0,100.0,86.0,,Pass
565819,BBB,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,120,,,,,Withdrawn
565888,BBB,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,207.0,100.0,73.5,,Pass
565919,BBB,2013J,F,Lower Than A Level,60-70%,0-35,False,0,60,348.0,88.0,71.0,,Pass
566133,BBB,2013J,F,A Level or Equivalent,60-70%,0-35,False,0,60,156.0,96.0,74.0,,Distinction
